10000; -2027; -4159; 4626.662944
11000; -2196; -4241; 4775.824222
12000; -2376; -4309; 4920.656155
13000; -2548; -4396; 5081.055009
14000; -2712; -4491; 5246.334435
15000; -2869; -4588; 5411.183327
16000; -3038; -4681; 5580.430539
17000; -3196; -4786; 5755.016247
18000; -3356; -4896; 5935.785710
19000; -3509; -5015; 6120.727571
100000; -107; -18627; 18627.307320
200000; 18619; -5702; 19472.543876
300000; 10322; 15934; 18985.153147
400000; 368; -18134; 18137.733596
500000; 16936; -1950; 17047.891248
600000; 6799; 14191; 15735.656389
