10000; -2026; -4137; 4606.456881
11000; -2188; -4212; 4746.397371
12000; -2370; -4287; 4898.496606
13000; -2542; -4371; 5056.422154
14000; -2708; -4469; 5225.440173
15000; -2868; -4559; 5386.084385
16000; -3029; -4655; 5553.725416
17000; -3190; -4761; 5730.900540
18000; -3350; -4874; 5914.251939
19000; -3503; -4992; 6098.448409
100000; -133; -18625; 18625.474866
200000; 18619; -5730; 19480.761304
300000; 10957; 15548; 19020.939856
400000; 343; -18122; 18125.245736
500000; 16932; -1964; 17045.524926
600000; 6785; 14229; 15763.903895
