10000; -2026; -4154; 4621.730412
11000; -2204; -4229; 4768.863282
12000; -2375; -4307; 4918.421901
13000; -2544; -4390; 5073.858098
14000; -2708; -4485; 5239.130558
15000; -2874; -4578; 5405.364003
16000; -3034; -4679; 5576.575741
17000; -3197; -4781; 5751.414609
18000; -3352; -4895; 5932.699976
19000; -3505; -5010; 6114.337658
100000; -99; -18619; 18619.263197
200000; 18619; -5716; 19476.647992
300000; 10940; 15559; 19020.149342
400000; 367; -18133; 18136.713539
500000; 16931; -1964; 17044.531586
600000; 6791; 14208; 15747.537744
