10000; -2024; -4145; 4612.765006
11000; -2194; -4225; 4760.699633
12000; -2371; -4296; 4906.858160
13000; -2541; -4384; 5067.162618
14000; -2700; -4476; 5227.291459
15000; -2867; -4575; 5399.103074
16000; -3033; -4671; 5569.320425
17000; -3187; -4771; 5737.543900
18000; -3349; -4884; 5921.930175
19000; -3499; -4998; 6101.065890
100000; -95; -18645; 18645.242020
200000; 18619; -5734; 19481.938225
300000; 10317; 15944; 18990.830024
400000; 346; -18125; 18128.302210
500000; 16931; -1964; 17044.531586
600000; 6781; 14219; 15753.155938
