10000; -2024; -4151; 4618.157317
11000; -2190; -4226; 4759.745371
12000; -2372; -4299; 4909.967923
13000; -2541; -4385; 5068.027822
14000; -2704; -4479; 5231.926701
15000; -2865; -4573; 5396.346357
16000; -3038; -4672; 5572.883275
17000; -3192; -4775; 5743.647709
18000; -3347; -4888; 5924.099341
19000; -3504; -5005; 6109.667831
100000; -123; -18619; 18619.406274
200000; 18618; -5727; 19478.923302
300000; 10789; 15619; 18983.036691
400000; 350; -18127; 18130.378623
500000; 16929; -1975; 17043.816063
600000; 6791; 14216; 15754.756012
