10000; -2029; -4185; 4650.920984
11000; -2201; -4266; 4800.328843
12000; -2378; -4339; 4947.909154
13000; -2545; -4425; 5104.669431
14000; -2708; -4518; 5267.408091
15000; -2871; -4615; 5435.150964
16000; -3036; -4711; 5604.535396
17000; -3188; -4810; 5770.567043
18000; -3350; -4925; 5956.351652
19000; -3504; -5047; 6144.121174
100000; -105; -18615; 18615.296130
200000; 18632; -5701; 19484.681804
300000; 10275; 15983; 19000.839824
400000; 360; -18132; 18135.573440
500000; 16942; -1957; 17054.653705
600000; 6760; 14261; 15782.069604
