10000; -2023; -4155; 4621.315181
11000; -2195; -4232; 4767.373386
12000; -2371; -4302; 4912.112071
13000; -2539; -4388; 5069.621781
14000; -2701; -4483; 5233.802633
15000; -2860; -4580; 5399.629617
16000; -3027; -4673; 5567.733650
17000; -3186; -4778; 5742.811158
18000; -3343; -4892; 5925.142446
19000; -3501; -5009; 6111.225900
100000; -123; -18613; 18613.406405
200000; 18623; -5715; 19480.178490
300000; 10309; 15913; 18960.460174
400000; 348; -18125; 18128.340492
500000; 16929; -1984; 17044.861308
600000; 6786; 14217; 15753.503896
