10000; -2028; -4155; 4623.506137
11000; -2192; -4231; 4765.104931
12000; -2376; -4303; 4915.402832
13000; -2547; -4389; 5074.498005
14000; -2708; -4486; 5239.986641
15000; -2870; -4579; 5404.085584
16000; -3037; -4676; 5575.692334
17000; -3195; -4779; 5748.640361
18000; -3354; -4895; 5933.830213
19000; -3512; -5009; 6117.534225
100000; -113; -18629; 18629.342715
200000; 18622; -5719; 19480.396428
300000; 10283; 15956; 18982.466252
400000; 357; -18124; 18127.515687
500000; 16938; -1976; 17052.871312
600000; 6768; 14240; 15766.528597
