10000; -2074; -3325; 3918.813724
11000; -2259; -3399; 4081.210850
12000; -2450; -3466; 4244.485363
13000; -2634; -3548; 4418.852792
14000; -2810; -3637; 4596.071039
15000; -2989; -3730; 4779.855751
16000; -3174; -3823; 4968.863552
17000; -3344; -3921; 5153.307385
18000; -3516; -4033; 5350.452785
19000; -3686; -4144; 5546.109627
100000; -1116; -18666; 18699.331860
200000; 18471; -6246; 19498.470632
300000; 10932; 15485; 18955.048114
400000; 387; -18128; 18132.130404
500000; 16935; -1942; 17045.984542
600000; 6780; 14237; 15768.974887
