10000; -2075; -3325; 3919.343057
11000; -2255; -3399; 4078.998161
12000; -2449; -3466; 4243.908222
13000; -2635; -3546; 4417.843478
14000; -2814; -3635; 4596.936045
15000; -2988; -3729; 4778.450063
16000; -3165; -3819; 4960.038911
17000; -3342; -3923; 5153.532090
18000; -3515; -4030; 5347.534479
19000; -3685; -4142; 5543.950667
100000; -1128; -18653; 18687.075560
200000; 18479; -6240; 19504.128819
300000; 10916; 15513; 18968.717010
400000; 387; -18124; 18128.131316
500000; 16936; -1938; 17046.522813
600000; 6767; 14258; 15782.358917
