10000; -2075; -3335; 3927.830190
11000; -2254; -3409; 4086.783209
12000; -2450; -3476; 4252.655171
13000; -2632; -3556; 4424.088607
14000; -2809; -3645; 4601.793781
15000; -2986; -3732; 4779.541819
16000; -3161; -3830; 4965.966271
17000; -3346; -3931; 5162.216288
18000; -3515; -4037; 5352.811784
19000; -3682; -4156; 5552.428298
100000; -1094; -18679; 18711.009513
200000; 18479; -6236; 19502.849458
300000; 10926; 15506; 18968.750934
400000; 396; -18129; 18133.324488
500000; 16938; -1941; 17048.851134
600000; 6787; 14221; 15757.544542
