10000; -1925; -8597; 8809.882746
11000; -2021; -8702; 8933.602017
12000; -2127; -8798; 9051.460269
13000; -2221; -8906; 9178.762280
14000; -2316; -9020; 9312.585892
15000; -2394; -9131; 9439.618477
16000; -2486; -9242; 9570.515138
17000; -2578; -9353; 9701.788134
18000; -2658; -9478; 9843.650136
19000; -2734; -9602; 9983.644625
100000; 3516; -18411; 18743.723670
200000; 19083; -3943; 19486.101149
300000; 10017; 16174; 19024.683046
400000; 134; -18142; 18142.494867
500000; 16913; -2158; 17050.118269
600000; 6923; 14162; 15763.571074
