10000; -1929; -8607; 8820.515291
11000; -2025; -8713; 8945.221853
12000; -2129; -8811; 9064.566289
13000; -2224; -8915; 9188.220774
14000; -2313; -9030; 9321.527182
15000; -2406; -9140; 9451.372176
16000; -2491; -9252; 9581.470920
17000; -2572; -9365; 9711.766523
18000; -2657; -9486; 9851.083443
19000; -2734; -9611; 9992.300886
100000; 3532; -18394; 18730.036305
200000; 19081; -3943; 19484.142527
300000; 9405; 16499; 18991.340816
400000; 136; -18140; 18140.509805
500000; 16917; -2154; 17053.580416
600000; 6926; 14155; 15758.600858
