10000; -1931; -8639; 8852.179506
11000; -2024; -8747; 8978.117007
12000; -2132; -8845; 9098.321219
13000; -2226; -8954; 9226.548217
14000; -2317; -9069; 9360.301811
15000; -2402; -9181; 9490.013962
16000; -2493; -9290; 9618.687488
17000; -2577; -9410; 9756.486509
18000; -2657; -9529; 9892.496652
19000; -2736; -9649; 10029.401627
100000; 3588; -18393; 18739.695649
200000; 19088; -3930; 19488.372020
300000; 9362; 16533; 18999.661392
400000; 150; -18142; 18142.620097
500000; 16916; -2145; 17051.453926
600000; 6913; 14189; 15783.449876
