10000; -1929; -8563; 8777.585659
11000; -2033; -8665; 8900.298534
12000; -2131; -8767; 9022.275212
13000; -2225; -8873; 9147.718513
14000; -2316; -8989; 9282.563062
15000; -2409; -9103; 9416.362886
16000; -2495; -9209; 9541.001310
17000; -2584; -9329; 9680.252941
18000; -2667; -9450; 9819.133821
19000; -2744; -9569; 9954.662074
100000; 3471; -18397; 18721.577124
200000; 19081; -3967; 19489.013572
300000; 10027; 16171; 19027.400506
400000; 119; -18131; 18131.390515
500000; 16914; -2161; 17051.490169
600000; 6921; 14166; 15766.286722
