10000; -1926; -8511; 8726.201751
11000; -2024; -8618; 8852.485527
12000; -2131; -8713; 8969.812150
13000; -2225; -8822; 9098.258570
14000; -2316; -8934; 9229.312650
15000; -2406; -9048; 9362.432376
16000; -2497; -9157; 9491.346480
17000; -2578; -9269; 9620.833904
18000; -2668; -9388; 9759.752456
19000; -2743; -9513; 9900.566549
100000; 3443; -18400; 18719.354930
200000; 19075; -3997; 19489.269714
300000; 10047; 16157; 19026.057342
400000; 116; -18130; 18130.371094
500000; 16914; -2170; 17052.633110
600000; 6936; 14159; 15766.590532
