10000; -1928; -8612; 8825.175806
11000; -2022; -8716; 8947.465563
12000; -2132; -8816; 9070.131201
13000; -2227; -8919; 9192.828183
14000; -2314; -9037; 9328.556426
15000; -2406; -9146; 9457.174631
16000; -2492; -9257; 9586.558976
17000; -2582; -9372; 9721.168037
18000; -2659; -9489; 9854.511759
19000; -2736; -9618; 9999.580991
100000; 3521; -18393; 18726.982939
200000; 19088; -3936; 19489.582859
300000; 10003; 16185; 19026.671648
400000; 124; -18130; 18130.424044
500000; 16912; -2151; 17048.241698
600000; 6915; 14175; 15771.742136
