10000; -1930; -8601; 8814.879523
11000; -2024; -8704; 8936.229182
12000; -2129; -8806; 9059.706231
13000; -2227; -8912; 9186.036849
14000; -2313; -9022; 9313.777590
15000; -2408; -9134; 9446.079610
16000; -2497; -9246; 9577.239947
17000; -2577; -9361; 9709.235294
18000; -2663; -9479; 9845.964148
19000; -2739; -9606; 9988.861647
100000; 3537; -18387; 18724.105800
200000; 19090; -3933; 19490.936073
300000; 10013; 16175; 19023.427504
400000; 94; -18129; 18129.243696
500000; 16920; -2149; 17055.925686
600000; 6937; 14140; 15749.970444
