10000; -1937; -8681; 8894.477500
11000; -2029; -8784; 9015.292397
12000; -2139; -8888; 9141.764873
13000; -2228; -8995; 9266.823026
14000; -2321; -9111; 9401.987130
15000; -2409; -9225; 9534.353990
16000; -2492; -9336; 9662.865000
17000; -2578; -9455; 9800.158621
18000; -2657; -9569; 9931.032675
19000; -2736; -9697; 10075.589561
100000; 3603; -18390; 18739.629372
200000; 19099; -3871; 19487.340557
300000; 9312; 16578; 19014.295359
400000; 112; -18125; 18125.346038
500000; 16924; -2130; 17057.510838
600000; 6932; 14140; 15747.768858
