10000; -1937; -8672; 8885.693726
11000; -2035; -8782; 9014.696279
12000; -2137; -8881; 9134.491228
13000; -2231; -8987; 9259.780235
14000; -2322; -9106; 9397.388999
15000; -2406; -9213; 9521.985350
16000; -2494; -9327; 9654.686168
17000; -2577; -9445; 9790.247903
18000; -2656; -9563; 9924.983879
19000; -2731; -9689; 10066.532770
100000; 3593; -18383; 18730.839223
200000; 19096; -3900; 19490.182554
300000; 9318; 16593; 19030.311952
400000; 128; -18141; 18141.451568
500000; 16917; -2138; 17051.566878
600000; 6900; 14184; 15773.263962
