10000; -1930; -8637; 8850.009548
11000; -2030; -8744; 8976.549226
12000; -2132; -8841; 9094.432638
13000; -2223; -8948; 9220.001790
14000; -2315; -9064; 9354.962373
15000; -2398; -9179; 9487.067250
16000; -2495; -9288; 9617.274510
17000; -2575; -9407; 9753.064852
18000; -2660; -9524; 9888.487043
19000; -2736; -9647; 10027.477499
100000; 3551; -18398; 18737.556004
200000; 19088; -3931; 19488.573704
300000; 9984; 16194; 19024.349976
400000; 126; -18128; 18128.437881
500000; 16914; -2148; 17049.847507
600000; 6934; 14154; 15761.220511
