10000; -1931; -8641; 8854.131352
11000; -2026; -8749; 8980.516522
12000; -2130; -8846; 9098.824979
13000; -2227; -8956; 9228.730411
14000; -2314; -9068; 9358.590706
15000; -2399; -9184; 9492.157658
16000; -2489; -9291; 9618.617468
17000; -2578; -9408; 9754.821782
18000; -2656; -9531; 9894.154689
19000; -2734; -9651; 10030.780478
100000; 3557; -18399; 18739.675824
200000; 19091; -3917; 19488.693389
300000; 9322; 16584; 19024.424827
400000; 96; -18128; 18128.254191
500000; 16914; -2140; 17048.841486
600000; 6924; 14152; 15755.027134
