10000; -1934; -8653; 8866.496772
11000; -2029; -8760; 8991.909753
12000; -2134; -8862; 9115.316780
13000; -2230; -8966; 9239.158836
14000; -2316; -9082; 9372.650639
15000; -2405; -9197; 9506.252364
16000; -2491; -9306; 9633.624292
17000; -2575; -9420; 9765.604180
18000; -2662; -9538; 9902.509177
19000; -2735; -9668; 10047.410064
100000; 3592; -18382; 18729.665987
200000; 19093; -3907; 19488.645361
300000; 9339; 16561; 19012.723161
400000; 128; -18123; 18123.452017
500000; 16914; -2143; 17049.218311
600000; 6907; 14167; 15761.044953
