10000; -2247; -2225; 3162.219790
11000; -2450; -2295; 3357.011320
12000; -2701; -2404; 3615.883986
13000; -2865; -2436; 3760.627740
14000; -3067; -2525; 3972.670890
15000; -3263; -2607; 4176.555758
16000; -3463; -2698; 4389.939977
17000; -3664; -2797; 4609.566682
18000; -3860; -2905; 4831.006624
19000; -4063; -3016; 5060.061759
100000; -2225; -18762; 18893.471597
200000; 18354; -6711; 19542.436823
300000; -14218; 12772; 19112.182188
400000; -162; -18128; 18128.723838
500000; 16882; -2356; 17045.605299
600000; 7119; 14065; 15764.021885
