10000; -2250; -2239; 3174.211871
11000; -2449; -2309; 3365.870170
12000; -2666; -2375; 3570.459494
13000; -2869; -2451; 3773.401913
14000; -3066; -2536; 3978.900853
15000; -3262; -2627; 4188.289985
16000; -3474; -2716; 4409.686157
17000; -3667; -2817; 4624.108346
18000; -3862; -2918; 4840.430559
19000; -4062; -3032; 5068.813273
100000; -2227; -18766; 18897.679355
200000; 18344; -6716; 19534.763679
300000; 11488; 15110; 18981.207654
400000; -187; -18130; 18130.964370
500000; 16886; -2353; 17049.152618
600000; 7129; 14059; 15763.188827
