10000; -2247; -2224; 3161.516250
11000; -2450; -2293; 3355.644349
12000; -2661; -2357; 3554.767222
13000; -2867; -2436; 3762.151645
14000; -3065; -2524; 3970.491279
15000; -3269; -2612; 4184.364348
16000; -3463; -2698; 4389.939977
17000; -3669; -2796; 4612.935833
18000; -3861; -2901; 4829.401826
19000; -4062; -3015; 5058.662768
100000; -2223; -18763; 18894.229225
200000; 18355; -6716; 19545.093528
300000; -14241; 12748; 19113.282947
400000; -177; -18127; 18127.864132
500000; 16885; -2353; 17048.162188
600000; 7104; 14085; 15775.108272
