10000; -2250; -2237; 3172.801444
11000; -2452; -2307; 3366.682789
12000; -2664; -2373; 3567.635772
13000; -2866; -2449; 3769.821879
14000; -3067; -2535; 3979.034305
15000; -3266; -2618; 4185.771136
16000; -3463; -2713; 4399.174695
17000; -3666; -2814; 4621.488072
18000; -3864; -2914; 4839.616927
19000; -4064; -3029; 5068.622791
100000; -2203; -18768; 18896.852463
200000; 18356; -6710; 19543.971858
300000; -14217; 12765; 19106.760950
400000; -149; -18132; 18132.612195
500000; 16880; -2367; 17045.148547
600000; 7130; 14053; 15758.290167
