10000; -2250; -2237; 3172.801444
11000; -2454; -2309; 3369.509905
12000; -2663; -2372; 3566.223913
13000; -2868; -2445; 3768.746343
14000; -3066; -2536; 3978.900853
15000; -3267; -2619; 4187.176853
16000; -3470; -2713; 4404.687163
17000; -3668; -2808; 4619.425072
18000; -3866; -2920; 4844.827758
19000; -4060; -3031; 5066.612379
100000; -2209; -18765; 18894.573454
200000; 18350; -6709; 19537.993270
300000; 11465; 15155; 19003.164210
400000; -164; -18130; 18130.741739
500000; 16883; -2355; 17046.457521
600000; 7124; 14066; 15767.172606
