10000; -2248; -2226; 3163.633986
11000; -2447; -2292; 3352.770944
12000; -2664; -2361; 3559.665293
13000; -2867; -2434; 3760.856950
14000; -3066; -2523; 3970.627784
15000; -3265; -2611; 4180.615505
16000; -3468; -2700; 4395.113650
17000; -3661; -2799; 4608.396901
18000; -3862; -2904; 4832.003725
19000; -4064; -3018; 5062.056894
100000; -2215; -18764; 18894.282760
200000; 18351; -6713; 19540.306292
300000; -14223; 12761; 19108.554367
400000; -157; -18132; 18132.679697
500000; 16879; -2368; 17044.297140
600000; 7130; 14039; 15745.806458
