10000; -2249; -2230; 3167.159769
11000; -2450; -2302; 3361.800708
12000; -2666; -2365; 3563.815511
13000; -2868; -2443; 3767.449137
14000; -3070; -2527; 3976.258166
15000; -3263; -2618; 4183.430769
16000; -3469; -2705; 4398.975563
17000; -3667; -2805; 4616.807772
18000; -3864; -2912; 4838.412963
19000; -4061; -3027; 5065.022211
100000; -2219; -18772; 18902.696765
200000; 18357; -6711; 19545.254411
300000; -14220; 12764; 19108.325306
400000; -158; -18137; 18137.688193
500000; 16881; -2366; 17046.000029
600000; 7127; 14061; 15764.068320
