10000; -2726; -3614; 4526.816983
11000; -2940; -3724; 4744.657627
12000; -3024; -3835; 4883.830566
13000; -3371; -3948; 5191.372169
14000; -3581; -4072; 5422.614222
15000; -3780; -4202; 5652.008846
16000; -3984; -4330; 5883.974507
17000; -4183; -4471; 6122.689768
18000; -4380; -4614; 6361.870480
19000; -4569; -4766; 6602.311489
100000; -561; -19149; 19157.215925
200000; 18723; -5776; 19593.695542
300000; -14760; 12131; 19105.464166
400000; -771; -18115; 18131.400001
500000; 16769; -3053; 17044.652241
600000; 7706; 13747; 15759.519187
