10000; -2726; -3613; 4526.018670
11000; -2939; -3723; 4743.253103
12000; -3162; -3830; 4966.602863
13000; -3375; -3944; 5190.930649
14000; -3578; -4071; 5419.882379
15000; -3780; -4203; 5652.752338
16000; -3990; -4334; 5890.980903
17000; -4186; -4474; 6126.930063
18000; -4378; -4615; 6361.219144
19000; -4569; -4764; 6600.867897
100000; -576; -19143; 19151.663766
200000; 18727; -5760; 19592.808094
300000; -14754; 12136; 19104.005130
400000; -759; -18116; 18131.892813
500000; 16773; -3052; 17048.408518
600000; 7704; 13750; 15761.158460
