10000; -2725; -3616; 4527.811944
11000; -2936; -3724; 4742.180089
12000; -3162; -3831; 4967.374055
13000; -3369; -3950; 5191.595227
14000; -3575; -4074; 5420.156917
15000; -3779; -4204; 5652.827346
16000; -3977; -4333; 5881.446931
17000; -4174; -4470; 6115.813601
18000; -4378; -4612; 6359.043010
19000; -4565; -4765; 6598.821865
100000; -576; -19143; 19151.663766
200000; 18724; -5766; 19591.705694
300000; -14780; 12112; 19108.870820
400000; -758; -18115; 18130.851855
500000; 16772; -3050; 17047.066727
600000; 7706; 13752; 15763.880867
