10000; -2735; -3641; 4553.801269
11000; -2950; -3687; 4721.913701
12000; -3170; -3860; 4994.847345
13000; -3383; -3974; 5218.942901
14000; -3585; -4102; 5447.809560
15000; -3787; -4232; 5679.013383
16000; -3988; -4366; 5913.214016
17000; -4191; -4502; 6150.811735
18000; -4384; -4650; 6390.771158
19000; -4574; -4797; 6628.173580
100000; -531; -19156; 19163.358187
200000; 18726; -5759; 19591.558310
300000; -14774; 12111; 19103.596442
400000; -759; -18106; 18121.901583
500000; 16778; -3025; 17048.516328
600000; 7681; 13769; 15766.519020
