10000; -1671; -10351; 10485.010348
11000; -1749; -10435; 10580.558870
12000; -1838; -10516; 10675.415683
13000; -1923; -10601; 10774.002506
14000; -2008; -10694; 10880.886912
15000; -2086; -10787; 10986.845089
16000; -2170; -10881; 11095.272011
17000; -2249; -10984; 11211.880172
18000; -2326; -11079; 11320.535191
19000; -2402; -11195; 11449.787291
100000; 4247; -18441; 18923.728227
200000; 19305; -3177; 19564.671068
300000; -16557; 9549; 19113.284647
400000; 1462; -18052; 18111.105654
500000; 16950; -1841; 17049.685657
600000; 6989; 14151; 15782.804630
