10000; -1669; -10357; 10490.615330
11000; -1752; -10447; 10592.889738
12000; -1845; -10522; 10682.532893
13000; -1931; -10608; 10782.320019
14000; -2006; -10704; 10890.346735
15000; -2092; -10792; 10992.894432
16000; -2174; -10891; 11105.861380
17000; -2254; -10993; 11221.700629
18000; -2332; -11097; 11339.384154
19000; -2411; -11204; 11460.477172
100000; 4256; -18449; 18933.545283
200000; 19301; -3177; 19560.724169
300000; -16545; 9544; 19100.391645
400000; 1535; -18102; 18166.965322
500000; 16947; -1830; 17045.518737
600000; 6979; 14160; 15786.451184
