10000; -1669; -10359; 10492.589861
11000; -1750; -10446; 10591.572877
12000; -1833; -10520; 10678.496570
13000; -1929; -10608; 10781.962020
14000; -2010; -10706; 10893.049894
15000; -2086; -10802; 11001.572615
16000; -2171; -10894; 11108.216644
17000; -2257; -10993; 11222.303596
18000; -2331; -11102; 11344.071800
19000; -2405; -11206; 11461.171886
100000; 4274; -18418; 18907.400667
200000; 19292; -3196; 19554.940041
300000; -16587; 9488; 19108.917107
400000; 1492; -18059; 18120.528276
500000; 16950; -1809; 17046.260030
600000; 6984; 14158; 15786.868594
