10000; -1669; -10357; 10490.615330
11000; -1757; -10449; 10595.690162
12000; -1844; -10522; 10682.360226
13000; -1926; -10609; 10782.409610
14000; -2010; -10706; 10893.049894
15000; -2089; -10802; 11002.141837
16000; -2175; -10892; 11107.037814
17000; -2259; -10992; 11221.726471
18000; -2333; -11101; 11343.504309
19000; -2412; -11207; 11463.620414
100000; 4301; -18403; 18898.915577
200000; 19298; -3202; 19561.840609
300000; -16548; 9547; 19104.489342
400000; 1421; -18055; 18110.832836
500000; 16956; -1789; 17050.116041
600000; 6963; 14149; 15769.513943
