10000; -1860; -5160; 5484.997721
11000; -2008; -5242; 5613.432818
12000; -2140; -5295; 5711.096655
13000; -2279; -5371; 5834.507863
14000; -2411; -5449; 5958.567110
15000; -2543; -5532; 6088.503346
16000; -2678; -5611; 6217.314935
17000; -2812; -5701; 6356.787318
18000; -2945; -5791; 6496.822762
19000; -3073; -5888; 6641.676972
100000; -343; -18679; 18682.148966
200000; 18537; -6077; 19507.698429
300000; 10840; 15667; 19051.521960
400000; -658; -18112; 18123.948466
500000; 16824; -2749; 17047.110518
600000; 7384; 13930; 15766.050742
