10000; -1848; -5167; 5487.530683
11000; -1978; -5235; 5596.222744
12000; -2127; -5301; 5711.806194
13000; -2266; -5375; 5833.127892
14000; -2397; -5457; 5960.239760
15000; -2529; -5534; 6084.488228
16000; -2668; -5617; 6218.433324
17000; -2797; -5700; 6349.268383
18000; -2929; -5789; 6487.801014
19000; -3059; -5890; 6636.985837
100000; -372; -18654; 18657.708863
200000; 18541; -6089; 19515.240250
300000; -13505; 13518; 19108.148759
400000; -640; -18125; 18136.295790
500000; 16830; -2755; 17054.000264
600000; 7375; 13934; 15765.372847
