10000; -1860; -5160; 5484.997721
11000; -1994; -5231; 5598.160144
12000; -2142; -5293; 5709.992382
13000; -2277; -5365; 5828.203325
14000; -2410; -5449; 5958.162552
15000; -2543; -5529; 6085.777682
16000; -2682; -5613; 6220.843432
17000; -2814; -5695; 6352.292578
18000; -2946; -5789; 6495.493592
19000; -3076; -5885; 6640.406689
100000; -368; -18669; 18672.626623
200000; 18536; -6093; 19511.738646
300000; -13533; 13498; 19113.819425
400000; -658; -18117; 18128.945171
500000; 16826; -2756; 17050.214427
600000; 7365; 13943; 15768.654794
