10000; -2332; -2985; 3787.934662
11000; -2532; -3067; 3977.123709
12000; -2731; -3141; 4162.240022
13000; -2927; -3224; 4354.481025
14000; -3120; -3321; 4556.691892
15000; -3313; -3413; 4756.525833
16000; -3506; -3513; 4963.184965
17000; -3698; -3625; 5178.400236
18000; -3885; -3731; 5386.426088
19000; -4069; -3852; 5603.094234
100000; -1619; -18898; 18967.223439
200000; 18471; -6420; 19554.903247
300000; -14715; 12199; 19114.047871
400000; 82; -18125; 18125.185489
500000; 16899; -2232; 17045.762670
600000; 7049; 14104; 15767.409965
