10000; -2332; -2985; 3787.934662
11000; -2529; -3068; 3975.986041
12000; -2732; -3143; 4164.405480
13000; -2926; -3224; 4353.808907
14000; -3117; -3321; 4554.638295
15000; -3312; -3417; 4758.700768
16000; -3508; -3514; 4965.305630
17000; -3693; -3615; 5167.830686
18000; -3888; -3735; 5391.360589
19000; -4068; -3854; 5603.743392
100000; -1599; -18905; 18972.501838
200000; 18473; -6413; 19554.495596
300000; -14707; 12197; 19106.612939
400000; 84; -18130; 18130.194594
500000; 16900; -2232; 17046.754061
600000; 7058; 14089; 15758.022877
