10000; -2329; -3010; 3805.829870
11000; -2524; -3092; 3991.370692
12000; -2729; -3167; 4180.589671
13000; -2924; -3251; 4372.502373
14000; -3113; -3345; 4569.441323
15000; -3307; -3439; 4771.055439
16000; -3495; -3534; 4970.330070
17000; -3686; -3646; 5184.584072
18000; -3877; -3758; 5399.415987
19000; -4063; -3877; 5615.968127
100000; -1598; -18902; 18969.428247
200000; 18481; -6406; 19559.759636
300000; -14689; 12221; 19108.101999
400000; 78; -18132; 18132.167769
500000; 16902; -2225; 17047.821826
600000; 7049; 14102; 15765.620984
