10000; -2331; -3008; 3805.473032
11000; -2525; -3090; 3990.454235
12000; -2729; -3160; 4175.289331
13000; -2925; -3247; 4370.198394
14000; -3114; -3340; 4566.464278
15000; -3306; -3439; 4770.362355
16000; -3496; -3533; 4970.322424
17000; -3687; -3639; 5180.375469
18000; -3878; -3754; 5397.351202
19000; -4064; -3873; 5613.931332
100000; -1603; -18897; 18964.867993
200000; 18473; -6412; 19554.167663
300000; -14693; 12213; 19106.062336
400000; 98; -18131; 18131.264848
500000; 16899; -2231; 17045.631757
600000; 7047; 14096; 15759.359917
