10000; -2329; -2997; 3795.556613
11000; -2523; -3077; 3979.127794
12000; -2729; -3151; 4168.481978
13000; -2922; -3235; 4359.278495
14000; -3117; -3329; 4560.474756
15000; -3307; -3425; 4760.974060
16000; -3505; -3522; 4968.853892
17000; -3689; -3626; 5172.677933
18000; -3882; -3738; 5389.115697
19000; -4062; -3857; 5601.454543
100000; -1620; -18910; 18979.265002
200000; 18476; -6410; 19556.346182
300000; -14701; 12210; 19110.298297
400000; 76; -18127; 18127.159320
500000; 16900; -2231; 17046.623155
600000; 7051; 14108; 15771.882101
