10000; -2331; -3007; 3804.682641
11000; -2526; -3085; 3987.217200
12000; -2730; -3162; 4177.456643
13000; -2922; -3249; 4369.677906
14000; -3115; -3342; 4568.609088
15000; -3307; -3439; 4771.055439
16000; -3496; -3532; 4969.611655
17000; -3685; -3637; 5177.547103
18000; -3878; -3752; 5395.960341
19000; -4059; -3873; 5610.312826
100000; -1600; -18899; 18966.607525
200000; 18483; -6409; 19562.631980
300000; -14712; 12203; 19114.291852
400000; 57; -18127; 18127.089617
500000; 16900; -2231; 17046.623155
600000; 7052; 14101; 15766.068153
