10000; -2690; -3550; 4454.054333
11000; -2900; -3658; 4668.079262
12000; -3122; -3760; 4887.175462
13000; -3328; -3876; 5108.714124
14000; -3533; -4001; 5337.610889
15000; -3731; -4131; 5566.464048
16000; -3933; -4257; 5795.734466
17000; -4125; -4392; 6025.387042
18000; -4318; -4537; 6263.345192
19000; -4511; -4686; 6504.438254
100000; -575; -19111; 19119.648166
200000; 18717; -5767; 19585.310260
300000; -14651; 12277; 19114.824875
400000; -733; -18105; 18119.832063
500000; 16782; -2995; 17047.156625
600000; 7633; 13799; 15769.435310
