10000; -2687; -3549; 4451.445833
11000; -2900; -3656; 4666.512188
12000; -3120; -3763; 4888.207136
13000; -3326; -3874; 5105.893849
14000; -3528; -4002; 5335.052765
15000; -3727; -4124; 5558.588400
16000; -3929; -4257; 5793.020801
17000; -4131; -4393; 6030.224706
18000; -4321; -4535; 6263.965677
19000; -4511; -4685; 6503.717860
100000; -589; -19110; 19119.074795
200000; 18712; -5769; 19581.121137
300000; -14632; 12283; 19104.122932
400000; -725; -18115; 18129.502199
500000; 16786; -2987; 17049.691053
600000; 7642; 13798; 15772.918817
