10000; -2688; -3549; 4452.049528
11000; -2898; -3655; 4664.485931
12000; -3119; -3762; 4886.799055
13000; -3327; -3878; 5109.580511
14000; -3531; -4001; 5336.287286
15000; -3728; -4126; 5560.742756
16000; -3931; -4256; 5793.642809
17000; -4131; -4394; 6030.953241
18000; -4322; -4533; 6263.207884
19000; -4508; -4685; 6501.637409
100000; -578; -19109; 19117.739537
200000; 18713; -5774; 19583.550368
300000; -14632; 12283; 19104.122932
400000; -752; -18110; 18125.606307
500000; 16784; -2987; 17047.721989
600000; 7642; 13793; 15768.545050
