10000; -2687; -3560; 4460.220734
11000; -2902; -3669; 4677.944527
12000; -3054; -3827; 4896.207206
13000; -3325; -3888; 5115.874217
14000; -3527; -4009; 5339.645119
15000; -3727; -4136; 5567.497194
16000; -3929; -4266; 5799.637661
17000; -4123; -4404; 6032.772580
18000; -4319; -4544; 6269.106555
19000; -4508; -4695; 6508.846979
100000; -580; -19109; 19117.800109
200000; 18715; -5769; 19583.988000
300000; -14642; 12274; 19106.000105
400000; -709; -18120; 18133.865583
500000; 16784; -2990; 17048.247887
600000; 7643; 13788; 15764.656450
