10000; -2690; -3547; 4451.663622
11000; -2902; -3657; 4668.538636
12000; -3113; -3724; 4853.755762
13000; -3329; -3875; 5108.607051
14000; -3532; -4000; 5336.199397
15000; -3730; -4129; 5564.309571
16000; -3930; -4255; 5792.229709
17000; -4128; -4391; 6026.712620
18000; -4320; -4537; 6264.724176
19000; -4512; -4682; 6502.250995
100000; -591; -19109; 19118.136991
200000; 18711; -5779; 19583.114206
300000; -14653; 12274; 19114.431328
400000; -704; -18118; 18131.672289
500000; 16781; -2995; 17046.172180
600000; 7635; 13801; 15772.153499
