10000; -2000; -7693; 7948.726250
11000; -2117; -7801; 8083.148520
12000; -2236; -7891; 8201.681352
13000; -2347; -7999; 8336.210770
14000; -2454; -8109; 8472.189623
15000; -2561; -8221; 8610.665596
16000; -2663; -8332; 8747.216300
17000; -2763; -8444; 8884.554294
18000; -2867; -8566; 9033.052917
19000; -2963; -8692; 9183.149405
100000; 2886; -18506; 18729.683179
200000; 19015; -4252; 19484.602357
300000; 9546; 16456; 19024.354181
400000; 239; -18130; 18131.575249
500000; 16921; -2082; 17048.605955
600000; 6892; 14168; 15755.376479
