10000; -1997; -7650; 7906.358770
11000; -2112; -7753; 8035.518216
12000; -2235; -7848; 8160.044669
13000; -2347; -7950; 8289.204365
14000; -2454; -8062; 8427.215436
15000; -2561; -8175; 8566.758197
16000; -2666; -8281; 8699.569932
17000; -2771; -8399; 8844.299972
18000; -2874; -8521; 8992.625701
19000; -2971; -8645; 9141.272669
100000; 2843; -18519; 18735.955006
200000; 19021; -4251; 19490.239660
300000; 10200; 16059; 19024.496866
400000; 243; -18141; 18142.627428
500000; 16917; -2091; 17045.737590
600000; 6857; 14213; 15780.615261
