10000; -1999; -7677; 7932.989979
11000; -2112; -7779; 8060.606987
12000; -2232; -7874; 8184.234845
13000; -2349; -7976; 8314.708474
14000; -2453; -8090; 8453.715692
15000; -2559; -8201; 8590.976778
16000; -2663; -8309; 8725.310883
17000; -2766; -8431; 8873.134565
18000; -2868; -8549; 9017.251521
19000; -2964; -8677; 9169.276144
100000; 2859; -18510; 18729.494948
200000; 19014; -4256; 19484.499788
300000; 9560; 16440; 19017.549790
400000; 212; -18131; 18132.239382
500000; 16928; -2078; 17055.065758
600000; 6884; 14173; 15756.376011
