10000; -1996; -7666; 7921.588982
11000; -2109; -7769; 8050.170309
12000; -2232; -7865; 8175.576371
13000; -2343; -7968; 8305.340029
14000; -2447; -8077; 8439.534229
15000; -2554; -8188; 8577.077591
16000; -2666; -8300; 8717.657713
17000; -2763; -8414; 8856.046804
18000; -2866; -8536; 9004.290755
19000; -2962; -8660; 9152.543035
100000; 2856; -18510; 18729.037242
200000; 19022; -4266; 19494.492556
300000; 9542; 16462; 19027.538149
400000; 233; -18139; 18140.496410
500000; 16925; -2099; 17054.659950
600000; 6902; 14162; 15754.359651
