10000; -2306; -2293; 3251.997079
11000; -2509; -2371; 3452.060544
12000; -2724; -2438; 3655.683247
13000; -2849; -2527; 3808.218744
14000; -3128; -2614; 4076.442076
15000; -3328; -2704; 4288.029851
16000; -3527; -2802; 4504.545815
17000; -3729; -2905; 4726.993336
18000; -3927; -3021; 4954.570617
19000; -4119; -3140; 5179.359130
100000; -2043; -18787; 18897.756957
200000; 18383; -6612; 19535.947200
300000; 11332; 15245; 18995.374411
400000; -86; -18131; 18131.203959
500000; 16887; -2318; 17045.348134
600000; 7089; 14083; 15766.572551
