10000; -2306; -2297; 3254.818735
11000; -2506; -2371; 3449.880723
12000; -2725; -2445; 3661.099562
13000; -2929; -2526; 3867.779337
14000; -3131; -2620; 4082.592436
15000; -3326; -2710; 4290.265260
16000; -3537; -2806; 4514.864893
17000; -3732; -2913; 4734.278509
18000; -3926; -3021; 4953.778053
19000; -4123; -3143; 5184.358977
100000; -2031; -18792; 18901.434469
200000; 18391; -6602; 19540.094294
300000; -14281; 12694; 19107.187051
400000; -114; -18122; 18122.358566
500000; 16885; -2332; 17045.276442
600000; 7076; 14104; 15779.499105
