10000; -2302; -2293; 3249.161892
11000; -2505; -2370; 3448.467051
12000; -2718; -2439; 3651.882391
13000; -2924; -2520; 3860.074611
14000; -3124; -2611; 4071.449005
15000; -3325; -2707; 4287.595363
16000; -3529; -2799; 4504.247107
17000; -3723; -2903; 4721.031455
18000; -3921; -3016; 4946.766318
19000; -4115; -3137; 5174.359284
100000; -2052; -18787; 18898.732047
200000; 18389; -6617; 19543.285548
300000; 11347; 15230; 18992.296043
400000; -103; -18133; 18133.292531
500000; 16887; -2323; 17046.028804
600000; 7093; 14078; 15763.906020
