10000; -2306; -2294; 3252.702261
11000; -2509; -2370; 3451.373784
12000; -2725; -2443; 3659.764200
13000; -2927; -2524; 3864.958603
14000; -3129; -2615; 4077.850659
15000; -3332; -2704; 4291.135048
16000; -3534; -2804; 4511.271661
17000; -3728; -2906; 4726.819226
18000; -3930; -3022; 4957.558270
19000; -4118; -3141; 5179.170300
100000; -2045; -18784; 18894.990897
200000; 18390; -6618; 19544.565076
300000; 11418; 15129; 18954.085707
400000; -102; -18128; 18128.286957
500000; 16885; -2329; 17044.866265
600000; 7084; 14085; 15766.111791
