10000; -2684; -3182; 4162.809148
11000; -2904; -3284; 4383.819339
12000; -3133; -3382; 4610.164097
13000; -3350; -3497; 4842.675810
14000; -3560; -3619; 5076.491013
15000; -3776; -3746; 5318.899510
16000; -3982; -3867; 5550.676806
17000; -4189; -4006; 5796.184693
18000; -4393; -4148; 6041.883233
19000; -4591; -4303; 6292.304030
100000; -771; -19106; 19121.550068
200000; 18684; -5848; 19577.818060
300000; -15090; 11736; 19116.532008
400000; -225; -18127; 18128.396344
500000; 16842; -2604; 17042.117826
600000; 7379; 13938; 15770.779467
