10000; -2684; -3182; 4162.809148
11000; -2907; -3289; 4389.552369
12000; -3132; -3388; 4613.888599
13000; -3350; -3496; 4841.953738
14000; -3560; -3621; 5077.916994
15000; -3771; -3748; 5316.760762
16000; -3979; -3873; 5552.708348
17000; -4185; -4010; 5796.061163
18000; -4388; -4150; 6039.622836
19000; -4591; -4301; 6290.936496
100000; -777; -19095; 19110.802024
200000; 18700; -5816; 19583.560861
300000; -15083; 11732; 19108.550782
400000; -229; -18120; 18121.446990
500000; 16842; -2612; 17043.342043
600000; 7381; 13932; 15766.413194
