10000; -2683; -3184; 4163.693673
11000; -2899; -3287; 4382.758264
12000; -3131; -3390; 4614.678862
13000; -3349; -3503; 4846.319222
14000; -3561; -3624; 5080.757522
15000; -3773; -3745; 5316.065650
16000; -3979; -3875; 5554.103528
17000; -4191; -4005; 5796.939365
18000; -4388; -4155; 6043.059573
19000; -4586; -4302; 6287.972646
100000; -795; -19104; 19120.534538
200000; 18695; -5835; 19584.438976
300000; -15094; 11728; 19114.780145
400000; -169; -18139; 18139.787264
500000; 16841; -2604; 17041.129569
600000; 7389; 13921; 15760.442951
