10000; -2684; -3185; 4165.102760
11000; -2904; -3292; 4389.815486
12000; -3130; -3392; 4615.470074
13000; -3350; -3499; 4844.120250
14000; -3560; -3624; 5080.056693
15000; -3771; -3750; 5318.170832
16000; -3986; -3872; 5557.029782
17000; -4188; -4011; 5798.919296
18000; -4389; -4155; 6043.785734
19000; -4588; -4304; 6290.799631
100000; -793; -19096; 19112.458371
200000; 18693; -5823; 19578.957531
300000; -15097; 11723; 19114.082191
400000; -169; -18132; 18132.787568
500000; 16844; -2604; 17044.094344
600000; 7392; 13924; 15764.499358
